time,ax,ay,az,atotal
147.74405789375305,4.75,1.97,0.69,5.18
147.75845003128052,5.36,2.53,0.53,5.95
147.76028394699097,5.87,3.18,0.22,6.67
147.8458788394928,6.48,3.91,-0.37,7.57
147.84733414649963,6.53,4.35,-0.61,7.86
147.8625190258026,6.44,4.51,-0.75,7.89
147.86416792869568,6.41,4.37,-1.02,7.82
147.87562108039856,6.27,4.14,-1.16,7.6
147.87746787071228,6.0,3.98,-1.25,7.3
147.89207100868225,5.63,3.66,-1.39,6.85
147.89391803741455,4.85,3.25,-1.36,5.99
147.90858697891235,4.03,2.46,-1.53,4.96
147.9103639125824,3.02,1.85,-1.61,3.89
147.99645686149597,1.81,1.42,-1.52,2.75
147.99803495407104,0.66,1.15,-1.45,1.96
148.0130660533905,-0.55,1.02,-1.33,1.76
148.0154869556427,-1.75,0.96,-1.16,2.3
148.0260410308838,-2.86,0.82,-0.92,3.11
148.0282781124115,-3.87,0.55,-0.79,3.98
148.04227304458618,-4.47,0.14,-0.69,4.52
148.04413604736328,-6.33,-1.09,-0.89,6.48
148.05881905555725,-6.76,-1.2,-1.22,6.97
148.06085896492004,-7.35,-1.43,-1.93,7.73
148.1466269493103,-7.67,-1.28,-2.81,8.26
148.14808702468872,-7.76,-0.98,-3.5,8.56
148.16232204437256,-7.6,-0.97,-3.49,8.41
148.16415286064148,-7.51,-1.26,-2.79,8.1
148.1756660938263,-7.15,-1.81,-2.23,7.7
148.17747282981873,-6.45,-2.97,-1.43,7.24
148.19200682640076,-5.29,-4.23,-0.44,6.78
148.19391703605652,-2.89,-4.48,1.63,5.57
148.20851302146912,-1.91,-4.92,2.45,5.81
148.21030497550964,-1.38,-3.87,2.98,5.07
148.29752898216248,-1.25,-2.98,2.95,4.37
148.29932403564453,-1.16,-2.84,2.84,4.18
148.31257891654968,-0.76,-3.02,2.9,4.25
148.31444001197815,-0.66,-2.94,2.74,4.07
148.32560181617737,-0.56,-2.78,2.54,3.8
148.32734513282776,-0.27,-2.52,2.47,3.53
148.3420431613922,0.02,-1.92,2.51,3.16
148.34369206428528,0.19,-0.93,2.34,2.52
148.35851502418518,0.37,-0.12,2.23,2.26
148.36018800735474,1.61,0.28,2.14,2.69
148.44463086128235,2.35,1.02,2.09,3.3
148.446053981781,2.94,1.73,1.89,3.89
148.46234393119812,3.54,2.44,1.81,4.66
148.46406292915344,4.17,3.0,1.71,5.41
148.47562503814697,4.76,3.54,1.62,6.14
148.47726798057556,5.0,3.73,1.44,6.4
148.4921910762787,5.15,3.86,1.32,6.56
148.49403309822083,5.15,4.07,1.24,6.68
148.50846099853516,5.13,4.28,1.15,6.77
148.5100839138031,5.26,4.42,1.04,6.94
148.59844708442688,5.34,4.77,0.78,7.2
148.59986901283264,4.96,4.93,0.48,7.0
148.6127269268036,4.26,4.54,0.33,6.23
148.61457514762878,2.88,3.52,0.0,4.54
148.62570881843567,1.86,2.86,-0.09,3.41
148.62755608558655,0.72,2.05,0.05,2.17
148.64206385612488,0.22,1.44,0.4,1.51
148.64374804496765,-0.98,0.94,0.6,1.48
148.65852189064026,-3.15,1.12,0.37,3.36
148.66036796569824,-3.45,0.1,0.04,3.45
148.74544215202332,-3.58,-0.57,-0.21,3.63
148.74687790870667,-4.32,-0.99,-0.92,4.52
148.7629668712616,-4.92,-1.53,-1.73,5.43
148.7649199962616,-5.07,-1.81,-2.3,5.85
148.77577900886536,-5.46,-1.47,-2.96,6.38
148.77754402160645,-5.92,-0.41,-3.87,7.08
148.7920958995819,-6.2,0.48,-4.67,7.77
148.79379391670227,-6.5,0.64,-5.19,8.34
148.80859208106995,-6.44,0.09,-4.51,7.86
148.81026816368103,-6.38,-0.73,-3.08,7.12
148.89611983299255,-6.18,-1.38,-2.06,6.65
148.89756393432617,-5.35,-1.87,-1.49,5.85
148.91241812705994,-4.24,-2.28,-0.74,4.87
148.91411805152893,-3.3,-2.37,-0.04,4.06
148.9256718158722,-2.16,-2.54,0.63,3.39
148.9273660182953,-0.99,-3.09,1.1,3.42
148.94221997261047,-0.22,-3.7,1.37,3.95
148.94372010231018,0.46,-4.95,1.37,5.15
148.9585120677948,0.79,-5.42,1.58,5.7
148.96037101745605,0.95,-5.67,1.53,5.94
149.04593896865845,0.98,-5.89,1.67,6.2
149.04736304283142,1.09,-4.9,1.5,5.23
149.06242203712463,1.42,-3.61,1.47,4.14
149.0640959739685,2.01,-2.25,1.35,3.3
149.07573103904724,2.7,-1.05,1.27,3.16
149.07757902145386,3.2,-0.27,1.23,3.43
149.09210181236267,3.7,0.46,1.16,3.9
149.09379196166992,4.34,1.15,1.02,4.6
149.10858988761902,4.8,1.77,0.91,5.19
149.11043000221252,5.2,2.35,0.82,5.76
149.19668412208557,5.5,2.79,0.76,6.21
149.19811511039734,5.67,3.18,0.69,6.53
149.21247506141663,5.7,3.63,0.63,6.78
149.21418499946594,5.84,3.94,0.49,7.06
149.2256989479065,5.95,4.15,0.37,7.26
149.2273449897766,5.92,4.33,0.28,7.33
149.24216294288635,5.81,4.26,0.18,7.2
149.2438681125641,5.68,4.12,0.16,7.01
149.25895714759827,5.34,4.05,0.15,6.7
149.26082491874695,4.77,4.05,-0.02,6.25
149.3466670513153,3.99,3.85,-0.32,5.55
149.3482789993286,3.13,3.63,-0.62,4.83
149.3639030456543,2.2,3.24,-0.8,3.99
149.36571598052979,1.31,2.91,-0.86,3.3
149.375914812088,0.27,2.59,-0.93,2.76
149.37766003608704,-0.76,2.17,-1.12,2.55
149.39237093925476,-1.89,1.69,-1.39,2.89
149.39420199394226,-4.43,0.45,-2.1,4.92
149.40892386436462,-5.62,-0.16,-2.14,6.01
149.4110381603241,-6.37,-0.73,-2.01,6.71
149.49732494354248,-7.26,-1.36,-1.74,7.58
149.49885296821594,-9.35,-1.92,-2.19,9.79
149.51321387290955,-9.89,-2.33,-2.73,10.52
149.5151379108429,-9.73,-2.41,-3.0,10.46
149.52610397338867,-9.3,-2.32,-2.76,9.97
149.52813506126404,-8.53,-2.22,-2.07,9.05
149.54256296157837,-7.56,-2.11,-1.64,8.01
149.54434895515442,-6.28,-2.37,-1.15,6.81
149.55910801887512,-4.76,-2.95,-0.97,5.68
149.56129813194275,-3.16,-3.24,-0.6,4.56
149.6469750404358,-1.7,-3.32,0.05,3.73
149.64841294288635,-0.51,-2.64,0.54,2.74
149.66330003738403,0.28,-2.16,1.03,2.4
149.6654589176178,0.88,-2.31,1.47,2.87
149.6762731075287,0.96,-2.78,1.86,3.47
149.67861700057983,0.73,-3.22,1.71,3.71
149.6924819946289,0.45,-3.87,1.58,4.2
149.69434905052185,-0.64,-3.2,1.11,3.44
149.7086579799652,-1.29,-3.17,1.07,3.58
149.71054100990295,-1.71,-2.75,1.19,3.45
149.79470992088318,-1.68,-1.92,1.68,3.05
149.79642796516418,-1.31,-0.94,1.92,2.5
149.8129608631134,-0.8,-0.21,2.03,2.19
149.81477999687195,0.79,1.26,1.83,2.35
149.8257348537445,1.61,1.99,1.59,3.01
149.8275589942932,2.9,1.88,1.44,3.74
149.8422019481659,4.0,2.49,1.02,4.82
149.84383606910706,4.92,3.01,0.47,5.78
149.85898089408875,5.72,3.33,0.14,6.62
149.86112093925476,6.29,3.49,-0.08,7.19
149.9471571445465,6.76,3.66,-0.31,7.69
149.94870591163635,6.92,3.68,-0.27,7.84
149.96338391304016,6.87,4.04,-0.22,7.97
149.9657428264618,6.73,3.84,-0.08,7.74
149.97620797157288,6.53,3.46,-0.06,7.39
149.97819304466248,6.05,3.12,-0.08,6.8
149.9924659729004,5.53,2.78,-0.25,6.19
149.99414086341858,4.9,2.64,-0.46,5.58
150.009094953537,4.16,2.88,-0.55,5.08
150.0108699798584,3.23,3.29,-0.79,4.67
150.09579205513,2.26,3.71,-0.97,4.45
150.0972809791565,0.93,3.96,-1.08,4.2
150.1125180721283,-0.4,2.62,-1.14,2.88
150.11448788642883,-1.59,1.31,-1.86,2.77
150.12577414512634,-4.06,0.48,-2.28,4.68
150.12757897377014,-5.65,-0.83,-2.31,6.16
150.1422519683838,-6.72,-1.21,-2.22,7.17
150.1440498828888,-7.3,-0.9,-1.94,7.6
150.15863800048828,-7.89,-0.63,-1.65,8.08
150.160542011261,-8.23,-0.59,-1.41,8.37
150.2485020160675,-7.35,-0.78,-1.49,7.53
150.25001502037048,-6.31,-0.92,-1.66,6.58
150.26261591911316,-5.36,-1.12,-1.89,5.79
150.26437997817993,-4.37,-1.88,-1.89,5.11
150.27577304840088,-3.64,-2.89,-1.45,4.86
150.27746605873108,-3.11,-3.47,-0.83,4.73
150.29228401184082,-2.8,-3.64,-0.16,4.59
150.2939088344574,-2.14,-3.5,0.42,4.12
150.3087089061737,-1.69,-3.51,1.1,4.04
150.31052088737488,-1.29,-3.81,1.38,4.25
150.39512085914612,-0.88,-4.47,1.54,4.8
150.3966510295868,-0.66,-5.05,1.47,5.3
150.41251492500305,-0.37,-6.03,1.31,6.18
150.41467213630676,0.05,-6.64,0.92,6.7
150.42586016654968,0.55,-6.8,0.75,6.86
150.4277241230011,1.03,-6.65,0.67,6.76
150.44227600097656,1.19,-6.08,0.74,6.23
150.44408202171326,2.47,-3.14,0.39,4.01
150.45878386497498,3.02,-1.73,0.43,3.5
150.4605028629303,3.31,-0.36,0.35,3.34
150.54607892036438,3.63,0.68,0.33,3.7
150.54760599136353,4.4,1.88,0.46,4.8
150.56303095817566,5.4,2.4,0.58,5.93
150.56480503082275,5.69,2.93,0.64,6.43
150.576269865036,5.98,3.58,0.47,6.98
150.5781180858612,6.23,3.89,0.4,7.35
150.59253907203674,6.43,4.28,0.07,7.72
150.59436702728271,6.5,4.52,-0.23,7.92
150.60915398597717,6.51,4.67,-0.54,8.02
150.61114382743835,6.46,4.66,-0.85,8.01
150.69772696495056,5.99,4.45,-1.09,7.54
150.69933009147644,5.3,4.16,-1.19,6.84
150.71326899528503,4.32,3.91,-1.31,5.97
150.71522116661072,3.11,3.29,-1.34,4.72
150.726233959198,1.73,2.76,-1.52,3.59
150.72795796394348,0.2,2.28,-1.77,2.89
150.74258685112,-1.52,1.54,-2.01,2.95
150.74455904960632,-3.44,0.91,-2.17,4.16
150.75912404060364,-5.28,0.69,-2.12,5.73
150.76102995872498,-7.05,0.98,-1.58,7.29
150.84718799591064,-8.69,1.24,-1.0,8.83
150.8487629890442,-9.55,1.32,-0.61,9.66
150.86331701278687,-9.56,0.95,-0.66,9.62
150.86542916297913,-8.98,0.16,-1.19,9.05
150.8763301372528,-8.28,-0.57,-1.87,8.5
150.8783700466156,-7.14,-1.23,-2.83,7.77
150.89265990257263,-5.63,-1.68,-3.3,6.73
150.89457297325134,-4.83,-1.66,-2.38,5.63
150.9097080230713,-4.81,-1.3,-0.79,5.04
150.9119930267334,-4.26,-1.61,0.15,4.55
150.99846196174622,-3.43,-2.6,0.57,4.34
151.000146150589,-2.45,-3.87,0.97,4.68
151.0128300189972,-1.69,-4.73,1.37,5.2
151.01484608650208,-0.51,-5.53,2.0,5.9
151.02590799331665,0.08,-5.63,1.9,5.94
151.02764010429382,1.0,-5.88,2.03,6.3
151.04227709770203,-0.08,-4.21,1.89,4.61
151.04411482810974,-0.14,-2.68,1.76,3.2
151.05893993377686,-0.06,-2.23,1.8,2.86
151.0606610774994,-0.14,-1.6,1.83,2.43
151.14516711235046,0.15,-1.37,2.0,2.42
151.1466190814972,0.61,-0.96,2.2,2.47
151.1625919342041,0.8,-0.52,2.23,2.42
151.16442894935608,1.51,-0.64,2.31,2.83
151.1758668422699,2.22,0.36,2.16,3.11
151.177649974823,2.84,1.19,1.87,3.6
151.1922800540924,3.46,2.02,1.73,4.36
151.1941168308258,4.14,3.02,1.6,5.36
151.20900702476501,4.85,3.37,1.53,6.1
151.2106831073761,5.49,3.4,1.44,6.61
151.2948989868164,6.03,3.82,1.17,7.23
151.29627203941345,6.39,4.0,0.87,7.58
151.31263494491577,6.55,3.98,0.58,7.68
151.31440496444702,6.53,3.83,0.31,7.57
151.32604098320007,6.41,3.66,0.01,7.38
151.32810401916504,6.13,3.56,-0.24,7.09
151.34231686592102,5.56,3.25,-0.48,6.45
151.34414887428284,4.85,3.0,-0.7,5.74
151.35882115364075,3.9,2.86,-0.91,4.92
151.36067295074463,2.53,2.4,-1.14,3.66
151.4447648525238,-1.27,2.06,-1.37,2.78
151.44622206687927,-3.23,1.82,-1.11,3.87
151.4627070426941,-5.13,1.14,-0.81,5.31
151.46446704864502,-5.94,0.57,-0.48,5.98
151.4759328365326,-8.42,-0.91,-0.53,8.48
151.4777901172638,-9.28,-1.42,-0.94,9.43
151.49237704277039,-8.06,-1.09,-1.06,8.2
151.49412608146667,-7.29,-0.98,-1.32,7.47
151.50925612449646,-6.33,-0.88,-1.87,6.65
151.5111439228058,-5.38,-0.81,-2.51,5.99
151.59650015830994,-4.78,-0.7,-3.03,5.7
151.59832310676575,-4.84,-0.71,-3.28,5.88
151.61324381828308,-5.05,-1.22,-2.83,5.91
151.61508011817932,-5.29,-1.75,-1.89,5.88
151.6262559890747,-5.13,-2.17,-0.61,5.6
151.62808203697205,-4.62,-2.32,0.39,5.18
151.64265894889832,-3.47,-2.2,0.91,4.2
151.6446259021759,-2.15,-2.12,1.14,3.22
151.6591420173645,-1.23,-2.24,1.25,2.84
151.66096711158752,-0.7,-2.55,1.36,2.97
151.74712014198303,-0.36,-3.5,1.38,3.77
151.74880385398865,-0.2,-4.29,1.18,4.45
151.76345705986023,0.04,-4.89,0.75,4.94
151.76536011695862,0.25,-5.13,0.9,5.21
151.7764060497284,0.46,-5.16,1.14,5.3
151.77848196029663,0.68,-4.84,1.38,5.07
151.7927610874176,1.47,-3.01,1.29,3.58
151.79452800750732,1.71,-2.39,1.42,3.26
151.80918097496033,2.36,-1.33,1.18,2.95
151.81093287467957,3.57,0.19,0.9,3.68
151.89790296554565,3.89,0.49,1.05,4.05
151.89953112602234,4.26,0.79,1.06,4.46
151.91347098350525,4.92,1.61,0.86,5.24
151.91545295715332,5.59,2.25,0.71,6.06
151.92629313468933,5.99,2.68,0.5,6.58
151.92824816703796,6.16,2.88,0.27,6.8
151.94273591041565,6.24,3.22,0.02,7.02
151.9447100162506,6.34,3.66,-0.18,7.32
151.959223985672,6.37,3.76,-0.35,7.4
151.96105098724365,6.21,3.73,-0.49,7.26
152.04863095283508,5.95,3.72,-0.58,7.04
152.05026507377625,5.63,3.58,-0.76,6.71
152.06408095359802,5.31,3.53,-0.86,6.43
152.06613397598267,4.84,3.44,-0.97,6.01
152.0764980316162,4.19,3.24,-0.91,5.37
152.07860016822815,3.35,3.37,-1.14,4.88
152.0928249359131,2.22,3.23,-1.38,4.15
152.0947301387787,1.11,2.8,-1.46,3.34
152.10947704315186,-0.18,2.01,-1.7,2.63
152.11156487464905,-1.96,1.19,-1.82,2.92
152.2009539604187,-3.32,0.72,-1.93,3.9
152.20256304740906,-4.44,0.39,-1.76,4.79
152.21351099014282,-5.62,0.05,-1.73,5.88
152.21545815467834,-7.68,-0.08,-1.85,7.9
152.22634601593018,-8.06,-0.17,-2.05,8.31
152.2285840511322,-8.11,-0.49,-2.45,8.48
152.24269199371338,-7.62,-0.79,-2.99,8.22
152.24469304084778,-6.5,-0.87,-3.45,7.41
152.25924611091614,-5.44,-0.46,-3.87,6.69
152.26122307777405,-4.71,-0.06,-3.18,5.68
152.34725308418274,-4.79,0.04,-1.64,5.06
152.34878706932068,-4.42,-0.28,-0.26,4.43
152.36375212669373,-3.19,-1.38,0.41,3.49
152.36573696136475,-2.3,-2.65,0.78,3.59
152.37633204460144,-1.44,-3.01,1.39,3.61
152.3784580230713,-0.59,-3.39,2.09,4.02
152.39272713661194,0.18,-3.36,2.3,4.07
152.39455199241638,0.83,-3.32,2.47,4.22
152.40920281410217,1.14,-4.27,2.87,5.26
152.4109570980072,1.47,-3.94,2.92,5.11
152.49734711647034,0.82,-3.49,2.55,4.39
152.49914383888245,0.2,-3.25,2.48,4.09
152.51370310783386,-0.52,-3.23,2.52,4.12
152.51583313941956,-0.78,-2.72,2.56,3.81
152.52624702453613,-0.78,-2.14,2.81,3.61
152.5282130241394,-0.36,-2.13,2.86,3.58
152.5427439212799,0.1,-1.98,3.04,3.62
152.5445020198822,0.41,-1.47,2.77,3.16
152.55914282798767,0.89,-0.88,2.38,2.68
152.56097197532654,2.29,0.26,2.2,3.18
152.64725708961487,3.56,1.78,1.56,4.27
152.6488380432129,4.3,2.49,1.26,5.12
152.66359996795654,4.8,2.71,1.17,5.63
152.66561198234558,5.29,3.14,0.99,6.23
152.67643809318542,5.65,3.46,0.78,6.67
152.67882084846497,5.95,3.55,0.51,6.94
152.6927478313446,6.05,3.51,0.11,6.99
152.6944649219513,5.79,3.47,-0.28,6.75
152.7092490196228,5.36,3.39,-0.58,6.36
152.71114897727966,4.7,3.62,-0.83,5.99
152.72607684135437,3.89,3.79,-1.17,5.55
152.81261610984802,2.97,3.8,-1.36,5.01
152.8142068386078,1.95,3.84,-1.34,4.51
152.8301808834076,0.52,3.88,-1.39,4.15
152.83207893371582,-1.17,3.4,-1.42,3.86
152.84307193756104,-2.8,2.45,-1.26,3.92
152.8448359966278,-4.0,1.61,-1.14,4.46
152.85938811302185,-5.34,0.67,-1.39,5.55
152.86137890815735,-7.07,0.28,-1.54,7.24
152.87597393989563,-7.21,-0.2,-1.44,7.35
152.8783040046692,-7.1,-0.4,-1.24,7.21
152.96593308448792,-7.0,-0.65,-1.28,7.14
152.96803903579712,-6.71,-1.01,-1.62,6.97
152.9800808429718,-6.05,-1.52,-2.08,6.57
152.98219895362854,-5.42,-1.62,-2.43,6.15
152.99293208122253,-4.84,-0.92,-2.67,5.6
152.99472308158875,-4.06,-0.35,-2.76,4.92
153.00907111167908,-2.59,0.39,-2.39,3.54
153.01072001457214,-2.34,-1.29,-1.52,3.07
153.02558588981628,-1.51,-1.95,-0.59,2.53
153.027508020401,-1.07,-2.49,0.25,2.72
153.11361598968506,-0.65,-2.52,0.76,2.71
153.11505603790283,0.07,-2.14,1.28,2.49
153.12945914268494,0.45,-1.99,1.66,2.63
153.1312448978424,0.85,-2.28,1.81,3.03
153.14273285865784,0.67,-3.05,1.79,3.59
153.1443829536438,0.48,-3.75,1.63,4.11
153.15905785560608,0.23,-4.62,1.66,4.91
153.16083097457886,0.04,-4.84,1.39,5.03
153.17563700675964,-0.11,-4.59,1.27,4.76
153.17749190330505,-0.2,-4.53,1.23,4.69
153.26410508155823,-0.58,-4.72,1.54,4.99
153.2657539844513,-0.49,-3.19,1.75,3.67
153.27958512306213,-0.09,-1.77,1.6,2.38
153.28156113624573,0.11,-0.91,2.06,2.25
153.29286193847656,1.39,0.5,1.72,2.26
153.29470801353455,2.62,1.66,1.64,3.5
153.30910992622375,3.7,2.32,1.57,4.64
153.3107569217682,4.53,2.72,1.46,5.48
153.32563304901123,4.84,2.98,1.26,5.82
153.32754397392273,5.48,3.42,1.08,6.54
153.41344094276428,6.39,3.82,0.57,7.46
153.41486191749573,6.4,3.77,0.1,7.42
153.42942595481873,5.93,3.97,-0.51,7.15
153.43133091926575,5.38,3.98,-0.62,6.72
153.44271302223206,4.89,3.91,-0.85,6.31
153.44452595710754,4.41,3.66,-0.97,5.81
153.45916295051575,3.81,3.4,-1.04,5.21
153.46101093292236,2.96,3.08,-1.19,4.43
153.47567486763,1.87,2.75,-1.44,3.62
153.4775619506836,0.64,2.37,-1.62,2.94
153.56536984443665,-0.86,2.18,-2.13,3.16
153.56698298454285,-2.43,1.92,-2.33,3.87
153.57994198799133,-4.24,1.67,-2.61,5.25
153.58172798156738,-4.89,1.79,-2.26,5.67
153.59278082847595,-7.66,0.85,-1.55,7.86
153.5950539112091,-8.04,0.9,-1.46,8.22
153.60923194885254,-8.03,0.49,-1.27,8.14
153.61090683937073,-8.09,-0.04,-1.32,8.19
153.62573194503784,-7.48,-0.59,-1.56,7.66
153.62752103805542,-6.83,-0.92,-2.11,7.2
153.71810102462769,-5.97,-0.86,-3.12,6.79
153.7195761203766,-5.39,-0.09,-3.82,6.6
153.7294361591339,-4.93,0.37,-2.22,5.41
153.7312309741974,-5.27,-0.21,-0.45,5.29
153.7428138256073,-4.52,-0.33,0.33,4.54
153.74462389945984,-3.13,-1.35,0.94,3.53
153.75913405418396,-1.29,-2.08,1.52,2.88
153.76084303855896,-0.33,-2.66,2.27,3.51
153.77595782279968,0.68,-2.85,2.35,3.75
153.77793908119202,1.61,-3.32,2.46,4.43
153.86729097366333,1.5,-4.56,2.82,5.56
153.868793964386,1.44,-3.93,2.51,4.88
153.87953305244446,1.03,-3.65,2.41,4.49
153.88130497932434,0.59,-3.73,2.61,4.59
153.89276099205017,0.36,-3.34,2.83,4.39
153.89437794685364,0.1,-2.87,2.87,4.06
153.90919995307922,0.01,-2.35,2.94,3.76
153.9109799861908,0.1,-1.96,3.01,3.59
153.92569613456726,0.41,-1.48,2.91,3.29
153.92745804786682,1.1,-1.0,2.83,3.19
154.01248598098755,1.75,-0.58,2.46,3.07
154.01399111747742,2.3,0.68,1.83,3.01
154.0294749736786,3.92,1.27,1.86,4.52
154.03117203712463,4.51,1.89,1.37,5.07
154.04278016090393,5.0,2.38,0.95,5.61
154.04461002349854,5.57,2.53,0.82,6.17
154.05912709236145,6.11,2.77,0.48,6.72
154.06079602241516,6.44,2.85,0.16,7.04
154.07578587532043,6.53,2.7,-0.17,7.06
154.07746386528015,6.4,2.73,-0.49,6.97
154.1631519794464,5.86,2.85,-0.8,6.56
154.16474199295044,4.99,2.96,-1.03,5.89
154.17949604988098,3.9,3.11,-1.13,5.11
154.18134593963623,2.76,3.28,-1.33,4.48
154.1927740573883,1.42,3.09,-1.55,3.73
154.19453692436218,0.18,2.55,-1.71,3.07
154.209046125412,-3.5,1.03,-1.71,4.02
154.21054911613464,-4.61,0.55,-1.39,4.84
154.22580194473267,-5.41,0.52,-1.53,5.64
154.22757196426392,-6.16,-0.09,-1.47,6.33
154.3138930797577,-6.68,-0.59,-1.38,6.84
154.3154399394989,-7.05,-0.93,-1.33,7.23
154.32942509651184,-7.17,-0.95,-1.47,7.38
154.3313090801239,-6.96,-0.84,-1.56,7.18
154.3427939414978,-6.81,-0.86,-1.66,7.06
154.34452605247498,-6.37,-0.46,-1.75,6.62
154.35911297798157,-5.99,-0.33,-1.76,6.25
154.36065316200256,-5.74,-0.58,-1.77,6.03
154.37584400177002,-5.3,-1.12,-1.54,5.63
154.37749695777893,-4.86,-2.08,-1.03,5.38
154.46628499031067,-4.44,-2.72,-0.34,5.21
154.46792197227478,-3.75,-2.81,0.36,4.69
154.4795548915863,-2.98,-2.62,1.13,4.12
154.48121905326843,-2.23,-2.41,1.51,3.61
154.4926941394806,-0.89,-2.36,1.51,2.93
154.49428915977478,-0.14,-2.32,1.43,2.72
154.50921416282654,0.15,-3.5,1.48,3.8
154.51085782051086,0.28,-4.64,1.15,4.78
154.5257408618927,0.56,-5.0,0.9,5.11
154.5273699760437,0.64,-5.75,0.69,5.82
154.61343097686768,0.71,-5.86,0.69,5.94
154.61484098434448,0.98,-4.85,0.79,5.01
154.62961101531982,2.09,-1.89,0.98,2.98
154.6314980983734,2.79,-0.76,0.95,3.04
154.64279913902283,3.58,0.22,0.94,3.7
154.64468502998352,4.24,1.0,0.76,4.42
154.65961289405823,4.84,1.74,0.66,5.18
154.66153597831726,5.62,2.21,0.42,6.05
154.67615008354187,6.16,2.54,0.44,6.67
154.67801213264465,6.42,2.76,0.29,6.99
154.76563811302185,6.53,2.98,0.11,7.17
154.767235994339,6.55,3.23,-0.02,7.3
154.78066515922546,6.48,3.41,-0.15,7.32
154.78269982337952,6.44,3.65,-0.3,7.4
154.79313898086548,6.29,3.87,-0.3,7.39
154.79507184028625,5.82,3.92,-0.23,7.02
154.80922293663025,5.59,3.88,-0.37,6.81
154.8108308315277,4.96,3.57,-0.36,6.12
154.8257119655609,4.04,3.32,-0.57,5.26
154.8273618221283,2.99,2.9,-0.67,4.21
154.91349387168884,1.83,2.61,-0.63,3.24
154.91516399383545,0.6,2.39,-0.61,2.53
154.92948198318481,-0.76,2.33,-0.63,2.53
154.93090987205505,-2.16,2.19,-0.54,3.12
154.94274497032166,-3.71,2.03,-0.42,4.24
154.94458103179932,-5.17,1.71,-0.35,5.45
154.95912909507751,-6.51,1.08,-0.37,6.6
154.9607560634613,-7.62,0.32,-0.36,7.63
154.9757740497589,-8.55,-0.34,-0.39,8.56
154.9775869846344,-8.8,-0.69,-0.86,8.86
155.0639669895172,-8.32,-0.63,-1.42,8.46
155.06563687324524,-7.64,-0.56,-2.11,7.94
155.08031487464905,-6.81,-0.17,-2.91,7.4
155.0823438167572,-5.48,1.18,-3.52,6.61
155.0932891368866,-5.26,0.14,-2.74,5.93
155.0951919555664,-4.9,-0.22,-1.52,5.13
155.10967993736267,-3.93,-0.69,-0.77,4.06
155.11164784431458,-2.03,-1.53,-0.22,2.55
155.12607097625732,-0.4,-2.43,0.4,2.49
155.12792801856995,0.14,-3.02,1.32,3.29
155.2158100605011,0.57,-3.18,1.94,3.76
155.21742701530457,1.22,-3.69,2.03,4.38
155.2303388118744,1.71,-4.21,2.18,5.03
155.23226714134216,1.81,-4.7,2.45,5.6
155.24322295188904,1.16,-3.95,2.26,4.69
155.2451000213623,0.99,-3.8,2.3,4.55
155.2595419883728,0.67,-3.71,2.57,4.56
155.26160883903503,0.3,-3.19,2.88,4.3
155.275799036026,0.22,-2.47,2.84,3.77
155.27753806114197,0.16,-1.99,2.82,3.45
155.3633759021759,0.32,-1.71,2.79,3.28
155.36494612693787,0.76,-1.25,2.51,2.9
155.37991786003113,1.48,-0.63,2.22,2.74
155.3818929195404,1.56,0.31,1.73,2.35
155.39284491539001,2.77,0.95,1.63,3.35
155.3947949409485,3.37,1.42,1.35,3.89
155.40960097312927,4.33,2.78,1.19,5.28
155.4115719795227,4.88,3.17,1.08,5.91
155.42591094970703,5.24,3.24,0.76,6.2
155.42758584022522,5.61,3.5,0.26,6.61
155.51320910453796,5.77,3.35,-0.04,6.67
155.5149929523468,5.68,3.27,-0.45,6.56
155.53051686286926,5.44,3.36,-0.67,6.42
155.53255701065063,5.1,3.64,-0.88,6.32
155.54328203201294,4.66,3.85,-0.83,6.1
155.54524302482605,3.94,3.92,-0.94,5.63
155.55963110923767,2.94,3.91,-1.18,5.03
155.5614879131317,1.74,3.63,-1.36,4.24
155.57614994049072,0.85,3.09,-1.58,3.57
155.57794213294983,-0.65,2.57,-1.92,3.27
155.66547894477844,-2.34,2.1,-2.05,3.75
155.66695284843445,-3.59,1.06,-1.76,4.13
155.68039107322693,-5.01,0.26,-1.31,5.18
155.6826889514923,-6.32,-0.45,-0.82,6.38
155.69330596923828,-7.25,-1.12,-0.43,7.34
155.69509291648865,-7.84,-1.58,-0.27,8.0
155.7093060016632,-8.08,-2.0,-0.31,8.32
155.71095490455627,-8.01,-2.09,-0.61,8.3
155.72575783729553,-7.56,-1.98,-1.17,7.9
155.72755002975464,-6.87,-1.58,-1.67,7.24
155.81380581855774,-6.08,-1.28,-1.65,6.42
155.81525897979736,-5.4,-1.0,-1.5,5.69
155.82956385612488,-4.42,-1.15,-0.92,4.65
155.8313181400299,-3.88,-1.83,-0.38,4.3
155.84288907051086,-2.99,-1.91,0.17,3.55
155.84470105171204,-2.0,-1.74,0.56,2.7
155.8593089580536,-0.82,-1.6,0.9,2.01
155.86119198799133,0.41,-1.61,1.22,2.06
155.8761579990387,1.42,-1.86,1.35,2.7
155.87810683250427,2.02,-2.46,1.38,3.46
155.96488690376282,2.15,-3.29,1.31,4.14
155.96675086021423,2.16,-4.07,1.14,4.74
155.9801938533783,2.16,-4.05,1.02,4.7
155.9822280406952,1.86,-4.46,0.86,4.9
155.9929120540619,1.49,-4.4,1.02,4.75
