time,ax,ay,az,atotal,wx,wy,wz,type,lon,lat
2022-12-07 13:29:18+00:00,1.6846534653465348,-0.4433663366336633,0.3998019801980198,7.295796982451736,1.07,-0.08,2.59,hand,-123.17935472495274,49.26430797415463
2022-12-07 13:29:19+00:00,2.083428571428571,-2.283142857142857,1.0327619047619048,6.9670697327116695,1.04,0.13,2.93,hand,-123.17937656017303,49.2643104959744
2022-12-07 13:29:20+00:00,2.4304,-2.5025,1.0933,6.652914157790731,0.92,0.36,3.22,hand,-123.17939956241433,49.264311778339355
2022-12-07 13:29:21+00:00,1.4729,-2.4048,0.9133,6.3907545124548015,0.76,0.54,3.43,hand,-123.1794231405645,49.264312440940095
2022-12-07 13:29:22+00:00,0.9915,-1.1679000000000002,0.1658,6.219368586741811,0.62,0.65,3.55,hand,-123.17944357539147,49.26430989401306
2022-12-07 13:29:23+00:00,1.9016981132075472,-0.5814150943396227,0.0411320754716981,6.162029467561538,0.52,0.68,3.59,hand,-123.17946448586912,49.26430987674179
2022-12-07 13:29:24+00:00,0.6491000000000001,-0.5969,0.1311,6.21610635249565,0.48,0.63,3.59,hand,-123.17948355514156,49.264307931341456
2022-12-07 13:29:25+00:00,2.5540000000000003,-1.3866,0.1387999999999999,6.351833822076815,0.49,0.51,3.6,hand,-123.1795022497343,49.26430661549623
2022-12-07 13:29:26+00:00,2.2923,-1.3369,-0.1767999999999999,6.522596372460772,0.51,0.34,3.61,hand,-123.17952219899882,49.26430875726345
2022-12-07 13:29:27+00:00,3.373666666666667,-1.283777777777778,-0.0579999999999999,6.684284904535366,0.55,0.14,3.61,hand,-123.17954238603298,49.26431379941315
2022-12-07 13:29:28+00:00,1.1274647887323943,-3.311549295774648,0.1854929577464788,6.8076977095224,0.59,-0.06,3.57,hand,-123.17956330305078,49.264318600871775
2022-12-07 13:29:29+00:00,1.7320430107526883,-2.810860215053764,0.0196774193548387,6.879888152330811,0.65,-0.23,3.5,hand,-123.17958283586081,49.2643241595454
2022-12-07 13:29:30+00:00,2.842474226804124,-2.180927835051546,0.011340206185567,6.901333634521086,0.7,-0.38,3.4,hand,-123.1796001292755,49.26433152956357
2022-12-07 13:29:31+00:00,2.6181,-1.3277,0.2481,6.884030817379417,0.77,-0.49,3.29,hand,-123.17961632598654,49.264341036570826
2022-12-07 13:29:32+00:00,2.3712,-1.6769,0.4645,6.850125938134083,0.82,-0.57,3.21,hand,-123.17963031966637,49.26435330700685
2022-12-07 13:29:33+00:00,2.567524752475248,-0.7657425742574258,0.3171287128712871,6.825006185914818,0.88,-0.62,3.17,hand,-123.17964338108354,49.264366203466025
2022-12-07 13:29:34+00:00,3.612,-1.2838999999999998,-0.0969,6.828701720106044,0.94,-0.66,3.16,hand,-123.1796558607148,49.26437687900587
2022-12-07 13:29:35+00:00,1.7322772277227725,-0.7936633663366336,0.2246534653465346,6.875066064935121,0.99,-0.64,3.16,hand,-123.17966905652723,49.26438877582085
2022-12-07 13:29:36+00:00,2.662022471910112,-0.8876404494382022,-0.0050561797752809,6.973661410427376,1.05,-0.61,3.14,hand,-123.17967842952416,49.264402825066355
2022-12-07 13:29:37+00:00,-0.827,-5.677333333333333,0.7413333333333334,7.124746042757652,1.11,-0.55,3.08,hand,-123.17968873568195,49.26441669677443
2022-12-07 13:29:38+00:00,3.443020833333333,-1.9286458333333332,-0.1616666666666666,7.31286047680882,1.16,-0.47,3.0,hand,-123.17969792740753,49.26443285155421
2022-12-07 13:29:39+00:00,5.633384615384616,1.998307692307692,-0.3129230769230769,7.510186989868162,1.19,-0.36,2.9,hand,-123.17970352011511,49.264450014176525
2022-12-07 13:29:40+00:00,2.7697777777777777,-1.9633333333333327,0.4647777777777777,7.687154603270713,1.2,-0.2,2.81,hand,-123.17970822885098,49.26446663717733
2022-12-07 13:29:41+00:00,3.1191000000000004,-2.5911,0.1626999999999999,7.821102251993424,1.17,-0.02,2.74,hand,-123.17971038028602,49.26448456194127
2022-12-07 13:29:42+00:00,3.0348,-3.6246,0.1775,7.902895163491187,1.14,0.13,2.69,hand,-123.17971271505908,49.26450132597482
2022-12-07 13:29:43+00:00,2.5569306930693068,-2.855346534653465,0.1277227722772277,7.939108145816096,1.09,0.2,2.66,hand,-123.17971728574653,49.264519445115404
2022-12-07 13:29:44+00:00,2.6581,-2.1167,0.4147,7.9415938040800444,1.02,0.23,2.66,hand,-123.17972642420014,49.264538677553226
2022-12-07 13:29:45+00:00,4.816428571428571,-0.2671428571428571,-1.9401428571428567,7.912291840842864,0.92,0.25,2.68,hand,-123.17973212121078,49.26455831132498
2022-12-07 13:29:46+00:00,4.940125,-0.612,-0.25475,7.844940495367641,0.82,0.25,2.75,hand,-123.17973797578024,49.26457567261433
2022-12-07 13:29:47+00:00,-0.1371666666666667,-6.831333333333333,-0.7505000000000001,7.743013376766651,0.73,0.25,2.84,hand,-123.17974813725162,49.26459291436364
2022-12-07 13:29:48+00:00,4.9955,-0.212125,0.4388749999999999,7.626532179082117,0.66,0.27,2.94,hand,-123.17975390119047,49.264611679466704
2022-12-07 13:29:49+00:00,2.386138613861386,-1.9366336633663368,1.2467326732673267,7.520517676525253,0.59,0.27,3.03,hand,-123.17975705045059,49.26462866327939
2022-12-07 13:29:50+00:00,2.309142857142857,-2.515142857142857,0.4974285714285714,7.446779625986799,0.52,0.32,3.05,hand,-123.1797599172496,49.26464431513446
2022-12-07 13:29:51+00:00,0.59975,-3.092,1.25975,7.425383581775719,0.43,0.41,3.0,hand,-123.17976334363495,49.26465953598094
2022-12-07 13:29:52+00:00,5.710666666666667,1.524,-0.9268333333333332,7.4688596325010055,0.31,0.5,2.87,hand,-123.17976804469009,49.2646743084266
2022-12-07 13:29:53+00:00,3.252,-1.8629,0.2372,7.572613947603683,0.18,0.56,2.69,hand,-123.17977496573643,49.26468832707191
2022-12-07 13:29:54+00:00,3.620495049504951,-1.648019801980198,0.3169306930693069,7.7207661377407,0.1,0.59,2.49,hand,-123.1797814851435,49.26470298473092
2022-12-07 13:29:55+00:00,3.0916,-2.8334,0.7253000000000001,7.899948923264012,0.06,0.62,2.27,hand,-123.17978588451852,49.26471613464106
2022-12-07 13:29:56+00:00,0.468875,-3.86325,-0.1858749999999999,8.101634131750492,0.07,0.63,2.04,hand,-123.17979303643848,49.264730411708484
2022-12-07 13:29:57+00:00,4.9542,-0.2091999999999999,0.8271999999999999,8.306638096768449,0.1,0.62,1.74,hand,-123.17980124005673,49.264740981069124
2022-12-07 13:29:58+00:00,3.421587301587301,-3.048253968253968,0.2128571428571428,8.471749571282633,0.14,0.56,1.36,hand,-123.17980809797,49.264751849959964
2022-12-07 13:29:59+00:00,2.5998507462686566,-5.664626865671641,-0.1405970149253731,8.547647117550849,0.23,0.47,0.95,hand,-123.17981251314754,49.264762391629326
2022-12-07 13:30:00+00:00,7.1815,1.835,0.7746666666666666,8.513793200055252,0.36,0.32,0.59,hand,-123.1798177626451,49.26477264945672
2022-12-07 13:30:01+00:00,3.265940594059406,-3.025940594059406,-0.4008910891089109,8.39298632958888,0.56,0.19,0.31,hand,-123.17982273448031,49.2647854215283
2022-12-07 13:30:02+00:00,2.616,-1.4338,0.9542,8.236643393515685,0.78,0.19,0.09,hand,-123.17982678232414,49.264799462803175
2022-12-07 13:30:03+00:00,1.4058333333333333,-5.1675,0.5416666666666666,8.096155183434908,0.97,0.19,-0.09,hand,-123.17983154094995,49.26481284887602
2022-12-07 13:30:04+00:00,3.6639,-1.1336,-1.4025,8.001761497415522,1.11,0.07,-0.27,hand,-123.17983716699683,49.26482690186427
2022-12-07 13:30:05+00:00,3.7508,-0.9177,-0.5743,7.95868529333038,1.14,-0.18,-0.44,hand,-123.1798420399598,49.26484205160212
2022-12-07 13:30:06+00:00,3.248333333333333,-0.8971111111111111,0.383111111111111,7.950831446984428,1.08,-0.44,-0.63,hand,-123.17984608255732,49.26485740029983
2022-12-07 13:30:07+00:00,2.745211267605634,-2.547183098591549,1.1588732394366197,7.9452518418902764,0.92,-0.64,-0.87,hand,-123.1798480887151,49.26486914513845
2022-12-07 13:30:08+00:00,1.5029850746268658,-5.4083582089552245,-1.047910447761194,7.904658502231719,0.68,-0.7,-1.19,hand,-123.17984805937697,49.26488003385009
2022-12-07 13:30:09+00:00,2.565157894736842,-1.180842105263158,0.5411578947368421,7.804585258434377,0.4,-0.6,-1.56,hand,-123.1798473419932,49.26489275663023
2022-12-07 13:30:10+00:00,3.927200000000001,-1.7918,-0.3649,7.639078058603452,0.11,-0.39,-1.94,hand,-123.17984668387811,49.26491120532704
2022-12-07 13:30:11+00:00,3.903265306122449,-1.560408163265306,-0.6310204081632653,7.418894503058792,-0.18,-0.14,-2.28,hand,-123.17984654448517,49.264928968398586
2022-12-07 13:30:12+00:00,3.055285714285714,-0.1777142857142857,0.7387142857142858,7.172788343386447,-0.46,0.09,-2.55,hand,-123.1798458352849,49.26494356392227
2022-12-07 13:30:13+00:00,1.7872448979591835,-1.6413265306122449,0.2935714285714286,6.940549233298663,-0.7,0.26,-2.74,hand,-123.17984427131661,49.26495659332714
2022-12-07 13:30:14+00:00,0.7713924050632912,-3.0840506329113926,0.5043037974683545,6.752907685715458,-0.91,0.35,-2.88,hand,-123.17984342932296,49.264970131687036
2022-12-07 13:30:15+00:00,3.582142857142857,-0.495595238095238,0.2647619047619047,6.617061101115612,-1.07,0.39,-2.97,hand,-123.17984359223045,49.264982473216556
2022-12-07 13:30:16+00:00,2.1093,-0.8105,0.3651,6.521690801782427,-1.18,0.34,-3.06,hand,-123.17984372797626,49.26499717951027
2022-12-07 13:30:17+00:00,3.1425,-0.4397,-0.0666,6.450780146538867,-1.25,0.25,-3.15,hand,-123.1798432725321,49.26501238923805
2022-12-07 13:30:18+00:00,3.184950495049505,-0.8231683168316831,0.3692079207920792,6.3928966700220915,-1.28,0.13,-3.25,hand,-123.17984454052906,49.26502793881525
2022-12-07 13:30:19+00:00,2.2406,-1.2345,0.4272999999999999,6.34916018308851,-1.26,-0.01,-3.36,hand,-123.17984638205795,49.26504311357769
2022-12-07 13:30:20+00:00,-0.8210526315789474,-3.891052631578947,0.4621052631578947,6.334557737197673,-1.21,-0.15,-3.45,hand,-123.17984992234551,49.26505565026968
2022-12-07 13:30:21+00:00,3.536984126984127,0.1482539682539682,-0.3277777777777778,6.3631370980669475,-1.13,-0.27,-3.51,hand,-123.17984986662643,49.26506547139005
2022-12-07 13:30:22+00:00,2.84425,0.232625,0.32275,6.4340405143667105,-1.03,-0.38,-3.55,hand,-123.17984974092339,49.26507227656739
2022-12-07 13:30:23+00:00,2.2376,-1.0163,0.4337,6.531845750798633,-0.94,-0.5,-3.58,hand,-123.17984940819238,49.265074737673054
2022-12-07 13:30:24+00:00,2.640990099009901,-2.418910891089109,0.4892079207920792,6.633502946066827,-0.86,-0.62,-3.62,hand,-123.17984886330729,49.26507597718929
2022-12-07 13:30:25+00:00,1.868,-2.4281,0.5842,6.720012776208818,-0.79,-0.73,-3.69,hand,-123.1798473661603,49.265077977899814
2022-12-07 13:30:26+00:00,1.4003,-2.3882,0.2824,6.782898316401329,-0.74,-0.84,-3.76,hand,-123.17984571052999,49.26507983841093
2022-12-07 13:30:27+00:00,2.4647,-3.3617000000000004,0.4251,6.8137138279538165,-0.69,-0.91,-3.83,hand,-123.17984327560208,49.26508370341043
2022-12-07 13:30:28+00:00,2.838888888888889,-1.2325555555555556,1.128,6.798952391110396,-0.65,-0.96,-3.86,hand,-123.17983438371358,49.26508946750344
2022-12-07 13:30:29+00:00,2.2994,-1.6917,-0.176,6.733114857370836,-0.64,-1.0,-3.85,hand,-123.17981500672816,49.26509901398449
2022-12-07 13:30:30+00:00,2.6962,-1.4228999999999998,0.2109,6.626383873566248,-0.63,-1.06,-3.82,hand,-123.17978408206206,49.26511093595162
2022-12-07 13:30:31+00:00,3.765555555555556,0.7387037037037038,0.4738888888888888,6.500950327572333,-0.63,-1.08,-3.8,hand,-123.1797485743664,49.26511866854118
2022-12-07 13:30:32+00:00,0.5794252873563218,-2.6236781609195403,0.1491954022988506,6.386817290075405,-0.64,-1.05,-3.8,hand,-123.179714720867,49.265123844545094
2022-12-07 13:30:33+00:00,1.3995555555555554,-2.453,0.221,6.31236205757395,-0.68,-0.96,-3.83,hand,-123.17968530953021,49.265125422810186
2022-12-07 13:30:34+00:00,1.9407,-1.3565,-0.1573999999999999,6.2921027559783145,-0.74,-0.79,-3.87,hand,-123.17966226266245,49.265125713173305
2022-12-07 13:30:35+00:00,1.5067326732673267,-1.6387128712871286,-0.2189108910891089,6.325104927523564,-0.83,-0.57,-3.9,hand,-123.1796364042506,49.265126067199915
2022-12-07 13:30:36+00:00,2.5211111111111117,-1.644,0.2224444444444444,6.40353928359613,-0.95,-0.35,-3.89,hand,-123.17960925639237,49.26512320970403
2022-12-07 13:30:37+00:00,2.8738571428571427,1.037857142857143,0.1344285714285714,6.520326700096817,-1.09,-0.14,-3.84,hand,-123.17958340398776,49.26512252292257
2022-12-07 13:30:38+00:00,2.5156,-1.8592,-0.18,6.665801534774676,-1.21,0.02,-3.78,hand,-123.1795556904234,49.2651239639307
2022-12-07 13:30:39+00:00,2.045777777777778,-2.0132222222222222,0.635,6.820437357714088,-1.28,0.15,-3.72,hand,-123.1795339046364,49.26512437660929
2022-12-07 13:30:40+00:00,1.9405,-3.6097,0.7646,6.958751864933451,-1.27,0.27,-3.65,hand,-123.17951021065952,49.26512566816438
2022-12-07 13:30:41+00:00,1.299120879120879,-2.199670329670329,0.6593406593406593,7.052792144398484,-1.18,0.35,-3.54,hand,-123.179487061752,49.26512391527376
2022-12-07 13:30:42+00:00,2.8049,-2.7158999999999995,0.0076999999999999,7.063432067173602,-1.04,0.38,-3.36,hand,-123.17947112152407,49.2651207377145
2022-12-07 13:30:43+00:00,3.678387096774194,-3.1061290322580644,-0.4579569892473117,6.945636726410053,-0.85,0.35,-3.11,hand,-123.17946343853832,49.26511567596226
2022-12-07 13:30:44+00:00,3.3576288659793816,-1.2641237113402062,-0.2436082474226804,6.683764960283268,-0.66,0.33,-2.84,hand,-123.17946126581664,49.26510995772643
2022-12-07 13:30:45+00:00,1.974516129032258,-0.5041935483870967,-0.1490322580645161,6.3151142768933095,-0.45,0.29,-2.58,hand,-123.17945098358007,49.26510834700403
2022-12-07 13:30:46+00:00,1.3585714285714288,-1.0268367346938776,0.1748979591836734,5.906988622680542,-0.26,0.21,-2.37,hand,-123.17942167617652,49.26511079731753
2022-12-08 21:15:55+00:00,-1.335483870967742,-0.3425806451612902,-1.127741935483871,5.519732512063074,-0.7,0.21,-0.01,pocket,-123.17934878344359,49.26511206024528
2022-12-08 21:15:56+00:00,0.6526086956521739,0.6866666666666668,0.5150724637681159,5.192094032881177,-0.59,0.27,0.01,pocket,-123.17931128636937,49.265111474888286
2022-12-08 21:15:57+00:00,-0.971875,-0.59515625,-0.5003124999999999,4.943414620183576,-0.33,0.09,0.0,pocket,-123.17927980121165,49.265110250020626
2022-12-08 21:15:58+00:00,0.4620588235294117,-0.1536764705882353,0.4448529411764705,4.780186788389186,0.0,-0.14,-0.03,pocket,-123.17925660727707,49.26510714881539
2022-12-08 21:15:59+00:00,-0.6583823529411765,0.3014705882352941,-0.1208823529411764,4.701252251253035,0.29,-0.3,-0.04,pocket,-123.1792330355428,49.26510182555773
2022-12-08 21:16:00+00:00,0.0831746031746032,-0.5122222222222221,0.1887301587301587,4.6975249885318675,0.5,-0.44,-0.07,pocket,-123.17921294209347,49.26509773281326
2022-12-08 21:16:01+00:00,0.4823188405797101,0.8482608695652174,0.0218840579710144,4.749398183971707,0.59,-0.52,-0.1,pocket,-123.17919560201466,49.26509444636825
2022-12-08 21:16:02+00:00,-1.1251470588235295,-0.8516176470588235,-0.0242647058823529,4.82742092635382,0.58,-0.51,-0.12,pocket,-123.17917820769695,49.265089012627534
2022-12-08 21:16:03+00:00,0.8323809523809523,0.6396825396825396,0.5976190476190476,4.897723895237825,0.49,-0.4,-0.14,pocket,-123.17915972834476,49.26508290138621
2022-12-08 21:16:04+00:00,-1.1182857142857143,-0.5329999999999999,-0.4974285714285714,4.932583875094412,0.33,-0.23,-0.14,pocket,-123.17914247730299,49.26507727399309
2022-12-08 21:16:05+00:00,1.1086764705882353,0.0844117647058823,0.2001470588235294,4.92285640796362,0.15,-0.07,-0.12,pocket,-123.17912242828386,49.265073152201666
2022-12-08 21:16:06+00:00,-0.6598412698412699,0.1904761904761904,-0.2225396825396825,4.880105599560232,-0.04,0.03,-0.09,pocket,-123.17909851835822,49.265069876963054
2022-12-08 21:16:07+00:00,-0.1734782608695652,-0.5757971014492753,0.3650724637681159,4.823756852033514,-0.19,0.04,-0.05,pocket,-123.17907078392099,49.26506702422869
2022-12-08 21:16:08+00:00,-0.169,0.6718571428571428,-0.2391428571428571,4.769012304243675,-0.27,0.01,-0.03,pocket,-123.17904214120814,49.26506424972227
2022-12-08 21:16:09+00:00,-0.146865671641791,-0.8680597014925373,0.4291044776119403,4.726031809902831,-0.27,-0.04,-0.02,pocket,-123.17901471140868,49.26506312040682
2022-12-08 21:16:10+00:00,0.1851428571428572,0.7794285714285714,-0.0811428571428571,4.701224583160592,-0.19,-0.08,-0.02,pocket,-123.17898666528626,49.26506533662825
2022-12-08 21:16:11+00:00,-0.2696969696969697,-0.8165151515151515,-0.1951515151515151,4.695424706167143,-0.09,-0.09,-0.03,pocket,-123.17896064984897,49.26506846049251
2022-12-08 21:16:12+00:00,0.7344285714285714,0.6404285714285715,-0.0782857142857142,4.704421291778752,0.01,-0.08,-0.05,pocket,-123.17893407108426,49.26507127975887
2022-12-08 21:16:13+00:00,-1.1725714285714286,-0.7718571428571429,0.0668571428571428,4.721713421783743,0.08,-0.06,-0.07,pocket,-123.17890973773586,49.26507374350252
2022-12-08 21:16:14+00:00,1.0604285714285715,0.7324285714285713,-0.0979999999999999,4.738928604608953,0.11,-0.02,-0.09,pocket,-123.17888382035147,49.26507537986702
2022-12-08 21:16:15+00:00,-1.0829411764705883,-0.7474999999999999,-0.2902941176470588,4.746205546702987,0.1,0.02,-0.11,pocket,-123.17885500462062,49.265076793638556
2022-12-08 21:16:16+00:00,0.9652112676056338,0.6574647887323943,0.2509859154929577,4.736497548065532,0.07,0.04,-0.11,pocket,-123.1788271692419,49.265078066340436
2022-12-08 21:16:17+00:00,-1.210606060606061,-0.5637878787878788,-0.2883333333333333,4.710086182501468,0.01,0.03,-0.1,pocket,-123.1788008282167,49.265081499427154
2022-12-08 21:16:18+00:00,0.47609375,-0.2084375,0.4040625,4.673442058477989,-0.04,0.03,-0.08,pocket,-123.17877468646174,49.26508432334707
2022-12-08 21:16:19+00:00,-0.1382857142857143,0.4154285714285714,-0.5508571428571429,4.6344341138235725,-0.06,0.04,-0.08,pocket,-123.17875038502471,49.265084788913356
2022-12-08 21:16:20+00:00,-0.0121212121212121,-0.9007575757575758,0.3195454545454545,4.601110951252314,-0.06,0.05,-0.08,pocket,-123.17872436641522,49.265084146011176
2022-12-08 21:16:21+00:00,0.4767187499999999,1.06765625,0.16828125,4.583195943597051,-0.04,0.06,-0.08,pocket,-123.17870046303084,49.26508382152086
2022-12-08 21:16:22+00:00,-0.9805714285714284,-0.8207142857142857,-0.1895714285714285,4.589383723883333,-0.02,0.03,-0.08,pocket,-123.17867390654418,49.265082914261164
2022-12-08 21:16:23+00:00,0.7000000000000001,0.3780952380952381,0.272063492063492,4.62227370897102,0.0,0.01,-0.08,pocket,-123.17864680841626,49.26508104118594
2022-12-08 21:16:24+00:00,-0.5838235294117646,0.0425,-0.2560294117647059,4.676583059840645,0.01,-0.02,-0.07,pocket,-123.17861811867047,49.265079606367856
2022-12-08 21:16:25+00:00,0.219,-0.4655714285714285,0.2254285714285714,4.740577049131453,0.01,-0.05,-0.06,pocket,-123.17859010684603,49.265080041574976
2022-12-08 21:16:26+00:00,0.4804838709677419,0.8153225806451613,-0.2532258064516129,4.799701838917719,0.01,-0.08,-0.06,pocket,-123.17856071199405,49.26508093148081
2022-12-08 21:16:27+00:00,-0.9541176470588236,-0.895,-0.0173529411764705,4.841755590807106,0.01,-0.07,-0.05,pocket,-123.17853258497597,49.265081544620045
2022-12-08 21:16:28+00:00,0.7591428571428571,0.9032857142857144,0.2328571428571428,4.861231813600752,0.02,-0.05,-0.05,pocket,-123.17850587653723,49.26508246413176
2022-12-08 21:16:29+00:00,-0.7930645161290323,-0.5746774193548387,-0.5737096774193549,4.860900549177126,0.01,-0.03,-0.04,pocket,-123.17847926303216,49.265085019678516
2022-12-08 21:16:30+00:00,0.4878260869565217,-0.2978260869565217,0.4204347826086956,4.8504010017264365,0.0,-0.02,-0.02,pocket,-123.17845195057365,49.265090206442956
2022-12-08 21:16:31+00:00,-0.5726470588235294,0.2227941176470588,-0.153235294117647,4.842589928994473,-0.01,-0.03,0.0,pocket,-123.17842485674898,49.26509286541328
2022-12-08 21:16:32+00:00,-0.1773437499999999,-0.6164062499999999,0.1940624999999999,4.848899007724578,-0.02,-0.04,0.03,pocket,-123.17839769161435,49.26509245242096
2022-12-08 21:16:33+00:00,0.5829411764705883,0.9708823529411764,0.1585294117647058,4.874591923851975,-0.02,-0.06,0.06,pocket,-123.17837106310336,49.265091491225185
2022-12-08 21:16:34+00:00,-1.3783823529411765,-0.5880882352941177,0.3263235294117647,4.917256193452746,-0.01,-0.06,0.08,pocket,-123.17834513716296,49.26508931463031
2022-12-08 21:16:35+00:00,0.2334375,0.4115625,0.808125,4.970794239010497,0.0,-0.05,0.07,pocket,-123.17831938860269,49.265086895000465
2022-12-08 21:16:36+00:00,-0.5423188405797101,0.181159420289855,-0.5815942028985508,5.0276566088821415,-0.01,-0.06,0.05,pocket,-123.17829324368527,49.26508609963101
2022-12-08 21:16:37+00:00,-0.0886153846153846,-0.622,0.8458461538461538,5.076663070638071,-0.02,-0.06,0.02,pocket,-123.17826738992886,49.265086767937696
2022-12-08 21:16:38+00:00,0.3896923076923076,1.038,-0.3283076923076923,5.104946937370903,-0.04,-0.05,-0.01,pocket,-123.17824124223051,49.26508421935271
2022-12-08 21:16:39+00:00,-0.8262857142857143,-1.219142857142857,0.1392857142857143,5.107588103933869,-0.07,-0.03,-0.02,pocket,-123.17821496825329,49.265081233746905
2022-12-08 21:16:40+00:00,0.7579999999999999,0.9312307692307692,0.2806153846153846,5.097516538162813,-0.1,-0.02,-0.03,pocket,-123.17818890666679,49.26507822287879
2022-12-08 21:16:41+00:00,-0.9541538461538462,0.1230769230769231,0.0067692307692307,5.103002817672774,-0.12,-0.05,-0.04,pocket,-123.17816263870353,49.26507541975107
2022-12-08 21:16:42+00:00,0.1525714285714285,-0.4458571428571429,0.3601428571428571,5.150421225345837,-0.13,-0.07,-0.04,pocket,-123.17813636254817,49.26507342398959
2022-12-08 21:16:43+00:00,0.449047619047619,0.817936507936508,0.0238095238095238,5.243801030804281,-0.11,-0.09,-0.05,pocket,-123.17811037780685,49.2650735663809
2022-12-08 21:16:44+00:00,-1.4936764705882355,-0.9666176470588236,-0.2539705882352941,5.357384798540845,-0.09,-0.1,-0.06,pocket,-123.17808472482061,49.26507353657277
2022-12-08 21:16:45+00:00,1.2017391304347824,0.9644927536231884,0.5253623188405797,5.4517378552529205,-0.07,-0.09,-0.06,pocket,-123.1780592316176,49.26507305805132
2022-12-08 21:16:46+00:00,-1.327936507936508,-0.9944444444444444,-0.456031746031746,5.499304912630334,-0.06,-0.05,-0.06,pocket,-123.17803532646212,49.26507035240587
2022-12-08 21:16:47+00:00,0.511764705882353,0.4486764705882353,0.6348529411764706,5.496265393395845,-0.05,-0.03,-0.06,pocket,-123.17801418341176,49.265069152823244
2022-12-08 21:16:48+00:00,-0.6333333333333333,-0.036231884057971,-0.5772463768115942,5.459250077581805,-0.04,-0.01,-0.05,pocket,-123.17799924016391,49.26506836841346
2022-12-08 21:16:49+00:00,-0.2170967741935483,-0.6625806451612903,0.1503225806451613,5.4160486040681155,-0.03,-0.01,-0.05,pocket,-123.17799714591263,49.265068391254076
2022-12-08 21:16:50+00:00,0.9665714285714284,0.7911428571428571,0.2811428571428571,5.394702651869816,-0.02,-0.05,-0.04,pocket,-123.17799574213879,49.26506851839908
2022-12-08 21:16:51+00:00,-1.1429850746268655,-0.5850746268656717,-0.3014925373134328,5.413080428441699,0.0,-0.09,-0.04,pocket,-123.17799362506858,49.26506887699348
2022-12-08 21:16:52+00:00,0.3385714285714285,-0.0877777777777777,0.6884126984126984,5.470051727634753,0.01,-0.13,-0.04,pocket,-123.1779886776318,49.26506982563168
2022-12-08 21:16:53+00:00,-0.4495714285714285,0.5830000000000001,-0.6987142857142857,5.542869171642074,0.02,-0.15,-0.04,pocket,-123.17797312312189,49.265070341999056
2022-12-08 21:16:54+00:00,-0.0233333333333333,-1.0243939393939394,0.7321212121212122,5.597445022095043,0.01,-0.15,-0.03,pocket,-123.17795566104876,49.265067641509546
2022-12-08 21:16:55+00:00,0.4046153846153846,1.1727692307692308,-0.0138461538461538,5.606155625398567,0.0,-0.12,-0.01,pocket,-123.17794680942988,49.26506441225755
2022-12-08 21:16:56+00:00,-0.676231884057971,-1.2604347826086957,-0.0082608695652173,5.559333603453895,-0.01,-0.1,0.01,pocket,-123.17793855591538,49.26505881722614
2022-12-08 21:16:57+00:00,0.9865079365079364,1.076190476190476,0.0565079365079365,5.467211540239321,0.0,-0.06,0.04,pocket,-123.17793479030377,49.26504904906138
2022-12-08 21:16:58+00:00,-1.2611764705882351,-0.8132352941176471,-0.2764705882352941,5.356029361537942,0.02,-0.01,0.06,pocket,-123.17793311999019,49.265034727236404
2022-12-08 21:16:59+00:00,0.7050746268656717,0.3964179104477612,0.596865671641791,5.257868109238641,0.03,0.02,0.07,pocket,-123.17793212824144,49.26501687438557
2022-12-08 21:17:00+00:00,-0.46,0.0852380952380952,-0.4663492063492063,5.1968081816476195,0.05,0.03,0.06,pocket,-123.17793206278475,49.26499861427437
2022-12-08 21:17:01+00:00,-0.1608450704225352,-0.7407042253521128,0.1669014084507042,5.1801080981314644,0.07,0.04,0.04,pocket,-123.17793538506773,49.264980198736495
2022-12-08 21:17:02+00:00,0.8721538461538462,1.1853846153846153,0.2555384615384615,5.199464360476245,0.08,0.05,0.01,pocket,-123.17793846661975,49.2649634145156
2022-12-08 21:17:03+00:00,-0.8292307692307692,-0.4772307692307693,-0.6778461538461539,5.238604378067888,0.08,0.05,-0.02,pocket,-123.17793991960889,49.26495034735644
2022-12-08 21:17:04+00:00,0.5358571428571428,-0.1962857142857143,0.7274285714285714,5.278212156354578,0.07,0.03,-0.04,pocket,-123.17794279156443,49.26494091574366
2022-12-08 21:17:05+00:00,-0.3369230769230769,0.3423076923076923,-0.3638461538461538,5.297132640440407,0.04,0.01,-0.06,pocket,-123.17794327565373,49.26492908007033
2022-12-08 21:17:06+00:00,-0.5503076923076924,-0.9566153846153846,-0.0696923076923076,5.279856392339544,0.01,-0.02,-0.08,pocket,-123.17794764621497,49.264912890446645
2022-12-08 21:17:07+00:00,0.985,0.668,0.5254285714285715,5.228262910377282,-0.03,-0.04,-0.09,pocket,-123.17795046528701,49.26489551643949
2022-12-08 21:17:08+00:00,-0.8959016393442623,-0.0798360655737704,0.0036065573770491,5.160939941669635,-0.07,-0.04,-0.08,pocket,-123.17795040308222,49.264878227116405
2022-12-08 21:17:09+00:00,-0.3185714285714285,-0.864,-0.0645714285714285,5.099026711001104,-0.09,-0.03,-0.07,pocket,-123.17795202178738,49.264860236912966
2022-12-08 21:17:10+00:00,0.2150746268656716,0.8149253731343283,0.1249253731343283,5.054928056404234,-0.08,-0.01,-0.05,pocket,-123.17794895414724,49.26484194851878
