time,latitude,longitude,ax,ay,az,atotal,wx,wy,wz,type
2022-12-07 13:26:28+00:00,49.26511500605245,-123.17909328453152,-0.051818181818181826,-0.23096969696969696,0.0034545454545454562,1.763939393939394,1.15,0.43,2.17,hand
2022-12-07 13:26:29+00:00,49.26511281303469,-123.17907116660764,0.003517241379310345,-0.0523448275862069,0.19606896551724137,1.555103448275862,0.96,0.55,1.94,hand
2022-12-07 13:26:30+00:00,49.26511533121957,-123.17904905736512,-0.19493333333333332,-0.7802,0.093,1.1944,0.76,0.68,1.72,hand
2022-12-07 13:26:31+00:00,49.2651222602299,-123.17902157131142,-0.05170068027210885,-0.011836734693877552,-0.005782312925170068,0.17544217687074828,0.59,0.77,1.57,hand
2022-12-07 13:26:32+00:00,49.26512242120898,-123.17899983477882,-0.023984962406015036,-0.006165413533834587,-0.023533834586466164,0.10233082706766918,0.44,0.74,1.47,hand
2022-12-07 13:26:33+00:00,49.26512756334222,-123.17897196158756,0.0003125000000000006,-0.008203125,-0.021796875,0.19921875,0.37,0.66,1.42,hand
2022-12-07 13:26:34+00:00,49.26512390575054,-123.17895629224432,-0.15007462686567163,0.08291044776119402,-0.09223880597014926,0.8166417910447762,0.35,0.51,1.36,hand
2022-12-07 13:26:35+00:00,49.26512376021046,-123.17893593117576,-0.2363265306122449,0.6422448979591836,-0.37170068027210884,2.065238095238095,0.37,0.33,1.23,hand
2022-12-07 13:26:36+00:00,49.26512546856612,-123.17890536901004,0.1118,-0.16820000000000002,-0.2627333333333334,4.336333333333334,0.37,0.12,1.01,hand
2022-12-07 13:26:37+00:00,49.26512717545011,-123.1788927071372,4.704933333333333,0.1636666666666666,-1.6822666666666668,9.065533333333333,0.35,-0.14,0.72,hand
2022-12-07 13:26:38+00:00,49.26513282212849,-123.17887314052192,2.9359333333333333,-3.3558666666666666,-0.18426666666666666,8.177533333333335,0.27,-0.36,0.38,hand
2022-12-07 13:26:39+00:00,49.26513213360517,-123.1788423042088,4.138133333333333,0.6018000000000001,-0.6109333333333333,7.992133333333333,0.16,-0.48,0.0,hand
2022-12-07 13:26:40+00:00,49.265131775667705,-123.17882382731143,3.349310344827586,-2.0682758620689654,-0.7864827586206897,7.435172413793103,0.06,-0.53,-0.38,hand
2022-12-07 13:26:41+00:00,49.26513126758677,-123.17880393055852,2.501156462585034,-2.6810204081632656,-0.026462585034013605,7.996734693877551,-0.07,-0.6,-0.72,hand
2022-12-07 13:26:42+00:00,49.26513352408664,-123.17877258681544,4.762442748091603,0.44480916030534345,-0.5859541984732825,9.501374045801526,-0.24,-0.72,-0.99,hand
2022-12-07 13:26:43+00:00,49.265138789589706,-123.17875854788392,4.585166666666667,-0.6144166666666666,-0.8739166666666667,8.768416666666667,-0.44,-0.85,-1.23,hand
2022-12-07 13:26:44+00:00,49.265135293073165,-123.17873147362428,3.5507,-1.5372999999999999,-0.5291,7.9502,-0.69,-0.9,-1.45,hand
2022-12-07 13:26:45+00:00,49.26513602579347,-123.17871335647231,3.1064999999999996,-1.2903,-0.9376000000000001,7.839700000000001,-0.94,-0.83,-1.67,hand
2022-12-07 13:26:46+00:00,49.26513293383898,-123.17868967616263,4.180990099009901,-2.0853465346534654,-1.041980198019802,9.672376237623762,-1.17,-0.65,-1.88,hand
2022-12-07 13:26:47+00:00,49.26512902994926,-123.17866750184042,3.8106,-2.3881,-0.3648,8.96,-1.38,-0.4,-2.08,hand
2022-12-07 13:26:48+00:00,49.26513132074179,-123.17864429354216,3.6195,-2.0544,-0.7306,7.954,-1.57,-0.09,-2.29,hand
2022-12-07 13:26:49+00:00,49.26513323140883,-123.1786168391381,1.7894999999999999,-0.8237000000000001,-0.6609999999999999,6.2233,-1.75,0.22,-2.49,hand
2022-12-07 13:26:50+00:00,49.26513208885024,-123.1785949426757,3.525049504950495,-3.868019801980198,0.5308910891089109,8.18891089108911,-1.91,0.48,-2.69,hand
2022-12-07 13:26:51+00:00,49.26513549146495,-123.17856792757595,3.3691000000000004,-0.7759,-0.3427,8.594299999999999,-2.06,0.68,-2.88,hand
2022-12-07 13:26:52+00:00,49.26513142405116,-123.17855052229928,3.6927,-0.09090000000000004,-0.31329999999999997,9.1463,-2.18,0.79,-3.05,hand
2022-12-07 13:26:53+00:00,49.26513481175598,-123.17852040431129,3.9168000000000003,-0.4167,-0.23920000000000002,8.9124,-2.28,0.75,-3.16,hand
2022-12-07 13:26:54+00:00,49.2651349420856,-123.17850304856948,2.2514851485148517,-0.5632673267326733,-0.11455445544554457,6.410693069306931,-2.31,0.64,-3.22,hand
2022-12-07 13:26:55+00:00,49.26513478456277,-123.17848066990292,2.3811,-1.0303,0.6645,6.585800000000001,-2.28,0.5,-3.22,hand
2022-12-07 13:26:56+00:00,49.26513572494408,-123.17845865307648,2.5297,-1.143,0.5271,6.8898,-2.2,0.32,-3.21,hand
2022-12-07 13:26:57+00:00,49.26513752490186,-123.17843838048894,2.3658,-0.3843,-0.1373,6.0203999999999995,-2.1,0.18,-3.24,hand
2022-12-07 13:26:58+00:00,49.26513878783774,-123.17840820803912,2.276521739130435,-0.5734782608695652,0.33195652173913043,6.08054347826087,-2.0,0.09,-3.29,hand
2022-12-07 13:26:59+00:00,49.265135138713546,-123.1783957165148,0.2423232323232323,-1.403030303030303,0.24474747474747474,3.8879797979797983,-1.92,0.07,-3.36,hand
2022-12-07 13:27:00+00:00,49.26513425641234,-123.17837426360536,0.24670000000000003,-1.0598,0.1307,5.0588,-1.88,0.07,-3.45,hand
2022-12-07 13:27:01+00:00,49.2651325260173,-123.17835312470758,3.1525773195876288,-1.5850515463917525,-0.5771134020618557,8.311752577319588,-1.86,0.1,-3.53,hand
2022-12-07 13:27:02+00:00,49.26513900710537,-123.17833288862576,4.02031914893617,-0.7605319148936169,-0.5802127659574468,7.84936170212766,-1.85,0.13,-3.59,hand
2022-12-07 13:27:03+00:00,49.26513906456307,-123.17831317295216,3.485,-1.0907,-0.2311,7.3458000000000006,-1.8,0.07,-3.6,hand
2022-12-07 13:27:04+00:00,49.26514215975256,-123.17828859059928,2.7083,-0.8654000000000001,0.2122,6.854400000000001,-1.69,-0.06,-3.59,hand
2022-12-07 13:27:05+00:00,49.265154171173776,-123.17827132066869,2.9679,-0.9116000000000001,-0.23850000000000002,6.7635000000000005,-1.52,-0.2,-3.58,hand
2022-12-07 13:27:06+00:00,49.26515583584007,-123.17824692399616,1.581980198019802,-1.0331683168316832,0.29326732673267325,6.583861386138614,-1.32,-0.34,-3.56,hand
2022-12-07 13:27:07+00:00,49.26515664422505,-123.1782295676098,2.1534,-0.3432,-0.2495,5.706900000000001,-1.12,-0.42,-3.56,hand
2022-12-07 13:27:08+00:00,49.26515765761689,-123.1782081796642,3.7857142857142856,-0.1445054945054945,-0.17494505494505494,7.263736263736264,-0.96,-0.42,-3.56,hand
2022-12-07 13:27:09+00:00,49.26515570400108,-123.17818460115416,2.775555555555555,-1.0656565656565657,-0.5150505050505051,7.200909090909091,-0.87,-0.33,-3.54,hand
2022-12-07 13:27:10+00:00,49.26515471666869,-123.17815591770066,2.85054945054945,-0.9280219780219781,-0.06384615384615384,7.317032967032968,-0.83,-0.21,-3.51,hand
2022-12-07 13:27:11+00:00,49.265149380521024,-123.17813711701528,2.7699000000000003,-1.4197,-0.3134,7.215700000000001,-0.82,-0.13,-3.47,hand
2022-12-07 13:27:12+00:00,49.26514597316602,-123.17811512881822,2.736489361702128,-2.123617021276596,-0.13202127659574467,7.091702127659574,-0.83,-0.05,-3.43,hand
2022-12-07 13:27:13+00:00,49.26513954436137,-123.17809742599611,2.7470833333333338,-1.7263541666666666,-0.3941666666666666,7.212291666666666,-0.85,0.01,-3.35,hand
2022-12-07 13:27:14+00:00,49.26514109859911,-123.17808132341536,3.350612244897959,-1.9507142857142856,-0.2202040816326531,7.805102040816326,-0.87,0.08,-3.23,hand
2022-12-07 13:27:15+00:00,49.26514377376869,-123.17805809218048,3.2306451612903224,-1.7764516129032255,-0.5182795698924731,8.052795698924731,-0.85,0.17,-3.05,hand
2022-12-07 13:27:16+00:00,49.2651412863495,-123.17803434527096,4.270111111111111,-2.2560000000000002,-0.11566666666666667,9.616555555555555,-0.8,0.28,-2.83,hand
2022-12-07 13:27:17+00:00,49.2651434024837,-123.17801790799264,3.865888888888889,-0.4323333333333333,-0.5861111111111111,8.136555555555555,-0.72,0.41,-2.59,hand
2022-12-07 13:27:18+00:00,49.265144082100406,-123.1780099225775,3.8796385542168674,0.38590361445783133,-0.6191566265060241,7.143614457831325,-0.62,0.53,-2.33,hand
2022-12-07 13:27:19+00:00,49.26514467103377,-123.1780140652301,4.302954545454546,-0.06522727272727269,-0.06772727272727272,7.87034090909091,-0.52,0.62,-2.08,hand
2022-12-07 13:27:20+00:00,49.26514473901885,-123.17801371118604,3.545555555555556,-1.9677777777777776,-0.18999999999999997,8.526444444444444,-0.43,0.7,-1.85,hand
2022-12-07 13:27:21+00:00,49.26514454459631,-123.17801247021671,2.6414444444444443,-2.4628888888888887,0.09533333333333334,6.833,-0.35,0.74,-1.65,hand
2022-12-07 13:27:22+00:00,49.26514410329434,-123.17800482591193,2.5230927835051546,-1.9527835051546394,-0.2268041237113402,6.855979381443299,-0.28,0.72,-1.45,hand
2022-12-07 13:27:23+00:00,49.265140939549546,-123.17798275632649,2.7235106382978724,-1.7430851063829786,-0.2469148936170213,7.317340425531915,-0.21,0.64,-1.28,hand
2022-12-07 13:27:24+00:00,49.265138883470165,-123.17796325361716,3.9996666666666663,-1.8938888888888887,-0.13266666666666668,8.850666666666665,-0.09,0.51,-1.12,hand
2022-12-07 13:27:25+00:00,49.2651365420692,-123.17793789123036,3.5173,-1.0954,-0.9469,8.0334,0.06,0.34,-0.99,hand
2022-12-07 13:27:26+00:00,49.26512014753215,-123.17792209761052,3.8090999999999995,-1.0842999999999998,0.1764,7.9901,0.23,0.13,-0.86,hand
2022-12-07 13:27:27+00:00,49.26509987173849,-123.17792186599908,3.5867021276595743,-0.3648936170212767,0.6102127659574468,7.7507446808510645,0.38,-0.13,-0.71,hand
2022-12-07 13:27:28+00:00,49.26508688447935,-123.17792569765332,4.352234042553191,-0.28787234042553195,-0.12053191489361702,7.7815957446808515,0.49,-0.35,-0.47,hand
2022-12-07 13:27:29+00:00,49.26506391971277,-123.17793324602562,4.525806451612903,-0.5213978494623656,-0.17548387096774193,8.911075268817205,0.57,-0.47,-0.17,hand
2022-12-07 13:27:30+00:00,49.2650461486411,-123.1779320365344,4.0219,-1.4302000000000001,0.2824,8.6737,0.65,-0.47,0.14,hand
2022-12-07 13:27:31+00:00,49.26503779891594,-123.17793018734586,3.318064516129032,-1.5862365591397851,0.16344086021505375,8.114301075268816,0.71,-0.44,0.41,hand
2022-12-07 13:27:32+00:00,49.26502596519114,-123.17792484033654,2.9434693877551017,-1.8266326530612245,0.10153061224489796,7.356836734693878,0.77,-0.43,0.63,hand
2022-12-07 13:27:33+00:00,49.26499463867791,-123.17791834086466,2.9762,-1.2729000000000001,-0.3505,7.1711,0.86,-0.42,0.84,hand
2022-12-07 13:27:34+00:00,49.26497910419809,-123.177917500926,2.6273,-1.7975,0.154,6.9447,0.99,-0.41,1.11,hand
2022-12-07 13:27:35+00:00,49.26497346069,-123.1779216427571,2.9145999999999996,-2.0349,0.38189999999999996,7.2752,1.13,-0.39,1.43,hand
2022-12-07 13:27:36+00:00,49.2649572089304,-123.17791641220568,3.0081318681318683,-1.9684615384615385,-0.11868131868131869,8.128021978021978,1.28,-0.3,1.81,hand
2022-12-07 13:27:37+00:00,49.2649380666457,-123.17791116140326,4.4614,-1.1194,-0.6453,8.732899999999999,1.41,-0.12,2.18,hand
2022-12-07 13:27:38+00:00,49.26492229195034,-123.17791324763692,2.8198000000000003,-0.3797,-0.0458,6.9819,1.5,0.13,2.51,hand
2022-12-07 13:27:39+00:00,49.26490618238963,-123.17791396974124,2.4908,-0.28040000000000004,0.353,6.5854,1.52,0.36,2.79,hand
2022-12-07 13:27:40+00:00,49.26489030590904,-123.1779090750386,3.7826999999999997,-0.35419999999999996,0.4625,7.4799,1.48,0.55,3.01,hand
2022-12-07 13:27:41+00:00,49.26487688682882,-123.177912432638,3.3931999999999998,-0.2274,0.05949999999999999,7.497000000000001,1.4,0.65,3.17,hand
2022-12-07 13:27:42+00:00,49.26485802148301,-123.17790250879732,3.1184,-0.4445,-0.09179999999999999,7.5861,1.29,0.62,3.28,hand
2022-12-07 13:27:43+00:00,49.26484342469072,-123.177907579734,3.239009900990099,-1.1357425742574259,0.14594059405940593,7.832079207920792,1.17,0.53,3.36,hand
2022-12-07 13:27:44+00:00,49.26483064062872,-123.1779009232093,2.4871,-1.2264,0.375,6.8809000000000005,1.05,0.42,3.42,hand
2022-12-07 13:27:45+00:00,49.26481404024597,-123.17791155976808,2.256138613861386,-1.119009900990099,0.19792079207920793,6.318316831683168,0.96,0.33,3.46,hand
2022-12-07 13:27:46+00:00,49.2648007428053,-123.177912328848,2.5901,-1.8834,0.4177,6.8164,0.9,0.25,3.47,hand
2022-12-07 13:27:47+00:00,49.26478844423945,-123.17790943562552,2.1429,-1.3472,0.1856,6.7473,0.86,0.18,3.44,hand
2022-12-07 13:27:48+00:00,49.264770890251775,-123.17790396185968,2.0487,-1.0338,0.0711,7.1853,0.85,0.11,3.4,hand
2022-12-07 13:27:49+00:00,49.26475241411801,-123.1779121176947,3.29990099009901,-0.8569306930693069,0.3095049504950495,7.766336633663366,0.83,0.06,3.34,hand
2022-12-07 13:27:50+00:00,49.26473791081845,-123.17792218538376,4.063030303030303,-0.7471717171717172,0.04353535353535353,8.024040404040404,0.82,0.0,3.31,hand
2022-12-07 13:27:51+00:00,49.26472217928108,-123.17792899312734,2.8547524752475244,-0.1597029702970297,0.05900990099009901,6.03029702970297,0.79,-0.06,3.29,hand
2022-12-07 13:27:52+00:00,49.264709989655685,-123.17793866074294,0.9352525252525253,-0.6014141414141414,0.7122222222222223,4.196666666666667,0.75,-0.07,3.24,hand
2022-12-07 13:27:53+00:00,49.26469592599567,-123.17794451657336,-0.3373529411764706,-0.09490196078431372,0.7981372549019607,1.3906862745098039,0.71,-0.06,3.16,hand
2022-12-07 13:27:54+00:00,49.26468177254132,-123.17794838302218,-0.1743,0.36950000000000005,0.2837,0.5226,0.67,0.0,3.05,hand
2022-12-07 13:27:55+00:00,49.26466673773716,-123.17794966569969,-0.19134615384615383,0.09817307692307693,0.05740384615384615,0.2351923076923077,0.61,0.11,2.91,hand
2022-12-07 13:27:56+00:00,49.26464771221149,-123.17793981166784,-0.14785714285714285,0.12303571428571428,-0.04991071428571429,0.26803571428571427,0.54,0.26,2.75,hand
2022-12-07 13:27:57+00:00,49.26463420392015,-123.17793842568678,0.07168067226890758,0.7874789915966386,0.004957983193277312,1.1689915966386555,0.48,0.44,2.63,hand
2022-12-07 13:27:58+00:00,49.26462115765161,-123.17793542326612,0.7223611111111111,0.3676388888888889,-0.37520833333333337,4.427847222222223,0.4,0.62,2.55,hand
2022-12-07 13:27:59+00:00,49.26460859550017,-123.17793786495776,2.050533333333333,-2.2741333333333333,-0.8494666666666667,6.568666666666666,0.34,0.75,2.54,hand
2022-12-07 13:28:00+00:00,49.26459481869774,-123.1779368452516,3.6799999999999997,0.06979452054794522,-1.5394520547945205,7.709794520547945,0.3,0.82,2.58,hand
2022-12-07 13:28:01+00:00,49.264581060196576,-123.17793546778222,2.6510204081632653,-3.113265306122449,-0.20421768707482993,7.810952380952381,0.3,0.8,2.62,hand
2022-12-07 13:28:02+00:00,49.26456298275621,-123.17792593682977,3.629466666666666,-1.5156,-0.7362666666666666,9.0076,0.31,0.73,2.63,hand
2022-12-07 13:28:03+00:00,49.26454827378123,-123.17792057579425,0.5833774834437087,-1.2659602649006623,0.1794701986754967,5.1329801324503315,0.33,0.66,2.62,hand
2022-12-07 13:28:04+00:00,49.26453231600889,-123.17791706975524,4.254357142857143,-0.9779285714285714,-1.0507142857142857,9.027571428571427,0.35,0.61,2.62,hand
2022-12-07 13:28:05+00:00,49.26451949701632,-123.17791611515256,1.3686991869918699,-1.5617886178861788,-0.5105691056910568,6.916910569105691,0.37,0.56,2.63,hand
2022-12-07 13:28:06+00:00,49.264504765162606,-123.17791050385154,1.2791044776119402,-1.2797014925373136,-0.5811940298507462,5.9035820895522395,0.4,0.53,2.63,hand
2022-12-07 13:28:07+00:00,49.26449108411951,-123.1779010547549,1.7415686274509803,-3.228235294117647,-0.4943137254901961,7.044901960784314,0.43,0.5,2.6,hand
2022-12-07 13:28:08+00:00,49.264475228559135,-123.17790388345422,4.428833333333333,-0.5855,-1.3816666666666668,7.887833333333333,0.46,0.47,2.57,hand
2022-12-07 13:28:09+00:00,49.26445912187388,-123.1778977539961,1.2445,-6.615333333333334,0.19333333333333333,8.541333333333334,0.47,0.41,2.5,hand
2022-12-07 13:28:10+00:00,49.26444816582216,-123.17789908068546,6.23,2.3483333333333336,-1.0093333333333334,7.800666666666667,0.49,0.28,2.38,hand
2022-12-07 13:28:11+00:00,49.26443281165336,-123.17790131042194,-0.4625862068965518,-6.785,-0.1836206896551724,7.151379310344828,0.55,0.09,2.22,hand
2022-12-07 13:28:12+00:00,49.26441468558726,-123.17792684774534,5.1618055555555555,0.6226388888888889,-0.5562499999999999,7.762638888888889,0.68,-0.11,2.04,hand
2022-12-07 13:28:13+00:00,49.264407166893314,-123.17794820984392,3.085375,-0.8036249999999999,-0.41825,7.218500000000001,0.87,-0.28,1.88,hand
2022-12-07 13:28:14+00:00,49.26439773667059,-123.17797140035556,1.348395061728395,-2.137901234567901,0.04382716049382716,6.478271604938271,1.06,-0.39,1.74,hand
2022-12-07 13:28:15+00:00,49.26438978871407,-123.1779829053397,0.6536666666666666,-3.6428333333333334,-0.7515,6.2925,1.17,-0.41,1.57,hand
2022-12-07 13:28:16+00:00,49.26438766023116,-123.17801200087337,4.186101694915254,2.329491525423729,-0.6971186440677967,6.313898305084745,1.15,-0.36,1.31,hand
2022-12-07 13:28:17+00:00,49.26438273666128,-123.17803185101826,-0.36578125,-3.760625,-0.55359375,5.83390625,1.02,-0.26,0.99,hand
2022-12-07 13:28:19+00:00,49.26437094728412,-123.17805947297614,2.6924444444444444,-0.19188888888888883,-0.8684444444444444,6.523666666666666,0.65,-0.47,0.27,hand
2022-12-07 13:28:20+00:00,49.26436162043196,-123.17809382756973,3.0012903225806453,-0.5133333333333333,-0.29215053763440857,6.729569892473118,0.6,-0.7,-0.02,hand
2022-12-07 13:28:21+00:00,49.26435336666909,-123.17811945786464,1.8960344827586206,-3.3475862068965516,0.20862068965517244,6.650517241379311,0.69,-0.81,-0.21,hand
2022-12-07 13:28:22+00:00,49.26435165230457,-123.17814387251926,2.1664285714285714,-1.3885714285714286,-0.3427142857142857,7.017714285714286,0.85,-0.83,-0.31,hand
2022-12-07 13:28:23+00:00,49.26434650810565,-123.17816961747324,1.6813999999999998,-0.7078,-0.3433,6.0229,0.95,-0.9,-0.39,hand
2022-12-07 13:28:24+00:00,49.26434845497941,-123.17818856124455,2.4471428571428575,1.5091428571428571,-0.3347142857142857,5.805428571428571,0.93,-1.0,-0.49,hand
2022-12-07 13:28:25+00:00,49.26434391864914,-123.17820167725696,2.719,-1.29475,-0.34450000000000003,7.3572500000000005,0.77,-1.02,-0.65,hand
2022-12-07 13:28:26+00:00,49.26434186882573,-123.17823575216268,-0.5221428571428571,-4.320142857142857,-0.5375714285714286,5.823,0.51,-0.9,-0.87,hand
2022-12-07 13:28:27+00:00,49.26433917899782,-123.17826056361376,7.869811320754717,2.1760377358490564,-1.3520754716981132,10.055471698113209,0.17,-0.67,-1.19,hand
2022-12-07 13:28:28+00:00,49.26433717875896,-123.1782926848622,-0.1763793103448276,-6.574137931034483,0.17275862068965517,7.231724137931034,-0.22,-0.36,-1.56,hand
2022-12-07 13:28:29+00:00,49.26433520500681,-123.17830799495124,3.2155172413793105,-1.3113793103448275,-0.3990804597701149,7.706436781609196,-0.61,-0.04,-1.96,hand
2022-12-07 13:28:30+00:00,49.26433008763225,-123.17833672572029,3.550634920634921,2.250793650793651,-0.17333333333333334,5.610952380952381,-0.97,0.22,-2.33,hand
2022-12-07 13:28:31+00:00,49.26432617752766,-123.1783571455475,-0.04493150684931506,-3.022191780821918,0.5058904109589041,4.93931506849315,-1.26,0.44,-2.65,hand
2022-12-07 13:28:32+00:00,49.26431630188028,-123.17837916223915,1.6206493506493507,-1.1007792207792209,-0.11727272727272729,6.743376623376624,-1.47,0.55,-2.9,hand
2022-12-07 13:28:33+00:00,49.26431404389552,-123.17840322628032,2.317875,-0.43137500000000006,-0.457125,6.656375,-1.58,0.6,-3.09,hand
2022-12-07 13:28:34+00:00,49.26431270030396,-123.17843041797433,2.524257425742574,-1.4886138613861386,0.0103960396039604,7.072376237623762,-1.59,0.58,-3.21,hand
2022-12-07 13:28:35+00:00,49.26431150148692,-123.1784548064398,4.009714285714286,0.545142857142857,-0.4025714285714286,6.808857142857143,-1.55,0.48,-3.28,hand
2022-12-07 13:28:36+00:00,49.26430974073702,-123.17848059907168,-0.8125,-5.0615,0.35866666666666663,5.8815,-1.47,0.3,-3.35,hand
2022-12-07 13:28:37+00:00,49.264306034680125,-123.17850285373336,6.5976,2.6632,-1.6962000000000002,7.807,-1.38,0.1,-3.39,hand
2022-12-07 13:28:38+00:00,49.26430485594691,-123.17852714948978,-0.9344,-6.376799999999999,1.4826,7.1296,-1.31,-0.13,-3.43,hand
2022-12-07 13:28:39+00:00,49.26430341354873,-123.17854642510348,7.01575,3.103,-1.324,8.01325,-1.26,-0.32,-3.49,hand
2022-12-07 13:28:40+00:00,49.264301759258906,-123.17856340675964,1.8043396226415094,-1.2700943396226414,-0.15235849056603773,5.9645283018867925,-1.22,-0.44,-3.54,hand
2022-12-07 13:28:41+00:00,49.26429759389851,-123.1785830540251,-1.31546875,-2.898125,0.2971875,4.67546875,-1.19,-0.54,-3.59,hand
2022-12-07 13:28:42+00:00,49.26429381078791,-123.17860669262188,3.1698360655737705,0.6088524590163934,-0.6585245901639345,6.319344262295083,-1.18,-0.63,-3.67,hand
2022-12-07 13:28:44+00:00,49.26428473620547,-123.17863889019925,3.0225,-1.455,-0.0736,7.180599999999999,-1.16,-0.72,-3.79,hand
2022-12-07 13:28:45+00:00,49.26427540674877,-123.17867322696814,3.6214999999999997,-1.9088,-0.16690000000000002,7.909400000000001,-1.13,-0.76,-3.79,hand
2022-12-07 13:28:46+00:00,49.26427173580617,-123.1786901675286,3.8207,-1.9363,-0.075,8.1388,-1.08,-0.79,-3.74,hand
2022-12-07 13:28:47+00:00,49.26426798799292,-123.17871548958068,3.1483168316831684,-2.07980198019802,0.34960396039603964,7.905742574257426,-1.0,-0.8,-3.67,hand
2022-12-07 13:28:48+00:00,49.264262707599975,-123.17873627987142,3.1145,-1.9362000000000001,0.33549999999999996,7.778300000000001,-0.91,-0.81,-3.61,hand
2022-12-07 13:28:49+00:00,49.2642552498914,-123.17876054042227,2.4735,-1.8234000000000001,-0.21939999999999998,7.646,-0.85,-0.79,-3.59,hand
2022-12-07 13:28:50+00:00,49.26424957473056,-123.17877947609998,2.1754,-2.6092,0.09380000000000001,6.8427999999999995,-0.84,-0.73,-3.57,hand
2022-12-07 13:28:51+00:00,49.26424700817759,-123.17880341932953,1.8613,-1.9861000000000002,-0.09210000000000002,6.416399999999999,-0.86,-0.65,-3.53,hand
2022-12-07 13:28:52+00:00,49.26424522853341,-123.1788186527073,1.9165346534653465,-0.8037623762376238,0.11356435643564357,6.18990099009901,-0.9,-0.56,-3.47,hand
2022-12-07 13:28:53+00:00,49.26424448178693,-123.17884102154078,1.9778,-1.2778,-0.7149,6.328099999999999,-0.96,-0.44,-3.41,hand
2022-12-07 13:28:54+00:00,49.26424025778832,-123.17886312988152,1.8548,-1.6481999999999999,-0.3059,6.5494,-1.03,-0.29,-3.39,hand
2022-12-07 13:28:55+00:00,49.26423812934444,-123.17888116571906,2.4036734693877553,-2.369285714285714,-0.21806122448979592,7.283775510204082,-1.11,-0.07,-3.38,hand
2022-12-07 13:28:56+00:00,49.264235570633,-123.178902008713,3.634175824175824,-2.742857142857143,-0.4357142857142857,9.150879120879122,-1.2,0.21,-3.36,hand
2022-12-07 13:28:57+00:00,49.264231691212345,-123.17891415155918,6.157843137254902,2.3233333333333333,1.7303921568627452,8.54372549019608,-1.3,0.52,-3.28,hand
2022-12-07 13:28:58+00:00,49.26423059702291,-123.17892838343616,1.3738,-6.932799999999999,-0.7352,8.9012,-1.42,0.82,-3.13,hand
2022-12-07 13:28:59+00:00,49.26422777013519,-123.17894569060236,4.609555555555556,-0.2764444444444444,0.7917777777777778,7.561333333333333,-1.54,1.02,-2.92,hand
2022-12-07 13:29:00+00:00,49.26423212189342,-123.1789698987351,2.640217391304348,-2.4408695652173913,-1.1871739130434782,6.564130434782609,-1.61,1.11,-2.67,hand
2022-12-07 13:29:01+00:00,49.26423455369248,-123.17899483497092,3.3470000000000004,-1.5216666666666665,0.4933333333333333,7.710222222222222,-1.56,1.08,-2.4,hand
2022-12-07 13:29:02+00:00,49.26423620978569,-123.17900986441364,2.462222222222222,-2.6256666666666666,0.8936666666666666,8.139222222222221,-1.39,1.0,-2.12,hand
2022-12-07 13:29:03+00:00,49.264230647109166,-123.17903518214892,-0.5304285714285715,-4.549857142857143,-0.40085714285714286,5.892,-1.14,0.94,-1.81,hand
2022-12-07 13:29:04+00:00,49.264230695706765,-123.17905283844054,2.3187777777777776,-2.3364444444444445,0.05388888888888888,6.952333333333334,-0.85,0.87,-1.49,hand
2022-12-07 13:29:05+00:00,49.26423613368284,-123.17907593154676,4.232333333333333,1.7123333333333333,-0.08866666666666667,5.9830000000000005,-0.53,0.77,-1.18,hand
2022-12-07 13:29:06+00:00,49.26424962679494,-123.17909451363128,2.7818,-1.8921000000000001,0.09209999999999999,7.562200000000001,-0.23,0.58,-0.93,hand
2022-12-07 13:29:07+00:00,49.26426305022648,-123.17911803963568,2.8674,-2.7903,0.30269999999999997,8.2559,0.04,0.31,-0.72,hand
2022-12-07 13:29:08+00:00,49.26426480154999,-123.17914198374338,-0.04426229508196723,-6.761967213114755,0.48950819672131146,7.601967213114754,0.25,0.0,-0.53,hand
2022-12-07 13:29:09+00:00,49.26427162777173,-123.17916292274984,5.999322033898305,1.7213559322033898,-0.20271186440677966,7.223050847457627,0.4,-0.28,-0.28,hand
2022-12-07 13:29:10+00:00,49.264271612584096,-123.1791809722628,1.0245833333333332,-4.004583333333333,0.22138888888888889,7.410138888888889,0.49,-0.41,0.08,hand
2022-12-07 13:29:11+00:00,49.2642757059928,-123.17919413688703,2.605612244897959,-3.7184693877551025,0.11255102040816325,7.8855102040816325,0.52,-0.39,0.46,hand
2022-12-07 13:29:12+00:00,49.26428136522768,-123.17921422108626,3.712909090909091,-2.8404545454545453,-0.053727272727272714,8.791454545454545,0.54,-0.34,0.79,hand
2022-12-07 13:29:13+00:00,49.26428382442809,-123.17923458873312,3.159009009009009,-2.603963963963964,0.15090090090090091,7.895765765765765,0.58,-0.33,1.04,hand
2022-12-07 13:29:14+00:00,49.2642915045523,-123.17926575967245,3.1675999999999997,-3.0204000000000004,0.2241,8.9425,0.65,-0.33,1.24,hand
2022-12-07 13:29:15+00:00,49.26429603637303,-123.17929281629904,2.9476,-1.2354,0.6269,8.217,0.77,-0.33,1.47,hand
2022-12-07 13:29:16+00:00,49.26429775405432,-123.17931127584184,2.9849,-1.4152,0.3179,8.2805,0.91,-0.3,1.8,hand
2022-12-07 13:29:17+00:00,49.26430628063376,-123.17933567595506,2.4566,-0.4841,0.5011,7.191,1.02,-0.22,2.19,hand
2022-12-07 13:29:18+00:00,49.26430895116404,-123.17935358857363,1.6846534653465348,-0.44336633663366337,0.3998019801980198,7.3625742574257425,1.07,-0.08,2.59,hand
